Variable / Field Name,Form Name,Section Header,Unnamed: 3,Item Header,Unnamed: 5,Field Label,"Choices, Calculations, OR Slider Labels",Field Type,Unnamed: 9,Unnamed: 10,Text Validation Min,Text Validation Max,Unnamed: 13,Unnamed: 14,Form Display Name
2800,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Too dependent on others,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2801,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Complains of loneliness,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2802,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Confused or seems to be in a fog,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2803,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Cries a lot,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2804,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Is pretty honest,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,0,oo,,,Adult Self Report: Age 18-59
2805,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Cruelty, bullying, or meanness to others","0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2806,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Daydreams or gets lost in his/her thoughts,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2807,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Deliberately harms self or attempts suicide,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2808,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Demands a lot of attention,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2809,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Destroys his/her own things,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2810,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Damages or Destroys things belonging to others,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2811,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Worries about his/her future,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2812,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Breaks rules at work or elsewhere,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2813,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Doesn't eat well,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2814,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Doesn't get along well with other people,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2815,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Doesn't seem to feel guilty after misbehaving,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2816,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Easily jealous,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2817,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Gets along badly with family,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2818,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Fears certain animals, situations, or places (describe):","0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2819,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Poor relations with opposite sex,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2820,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Fears he/she might think or do something bad,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2821,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Feels he/she has to be perfect,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2822,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Feels or complains that no one loves him/her,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2823,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Feels others are out to get him/her,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2824,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Feels worthless or inferior,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2825,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Gets hurt a lot, accident-prone","0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2826,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Gets in many fights,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2827,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,His/her relations with neighbors are poor,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2828,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Hangs around with others who get in trouble,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2829,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Hears sounds or voices that aren't there (describe):,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2830,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Impulsive or acts without thinking,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2831,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Would rather be alone than with others,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2832,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Lying or cheating,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2833,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,feels overwhelmed by responsibilities,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2834,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Nervous, highstrung, or tense","0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2835,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Nervous movements or twitching (describe):,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2836,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Lacks self-confidence,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2837,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Not liked by other kids,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2838,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Can do certain things better than other people,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2839,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Too fearful or anxious,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2840,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Feels dizzy or lightheaded,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2841,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Feels too guilty,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2842,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Has trouble planning for the future,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2843,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Feels tired without good reason,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2844,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Moods swing between elation and depression,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2845,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Physical problems without known medical cause,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2846,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Aches or pains (not stomach or headaches),"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2847,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Headaches,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2848,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Nausea, feels sick","0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2849,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Problems with eyes (not if corrected by glasses,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2850,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Rashes or other skin problems,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2851,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Stomachaches,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2852,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Vomiting, throwing up","0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
2853,qr19,"Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Other,"0=Not true (as far as you know), 1=Somewhat or sometimes true, 2=Very true or often true",1,1,0,oo,2,,,Adult Self Report: Age 18-59
